"","Day","Daily.Avg..Relative.Humidity....","Daily.Avg..Wind.Speed..km.h."
"6494","2018-10-12 00:00",97.1666666666667,9.91666666666667
"6495","2018-10-13 00:00",82.0416666666667,12.0416666666667
"6496","2018-10-14 00:00",68.5,13.8333333333333
"6497","2018-10-15 00:00",78.25,11.5416666666667
"6498","2018-10-16 00:00",69.9583333333333,25.4166666666667
"6499","2018-10-17 00:00",75.875,12.625
"6500","2018-10-18 00:00",73.2916666666667,20.375
"6501","2018-10-19 00:00",63.2083333333333,15.9166666666667
"6502","2018-10-20 00:00",82.5416666666667,19.0416666666667
"6503","2018-10-21 00:00",78.75,7.04166666666667
"6504","2018-10-22 00:00",57,16.375
"6505","2018-10-23 00:00",67.7916666666667,9.29166666666667
"6506","2018-10-24 00:00",91.4583333333333,15.625
"6507","2018-10-25 00:00",93.625,19.2916666666667
"6508","2018-10-26 00:00",61.125,21.5416666666667
"6509","2018-10-27 00:00",68.9583333333333,6.41666666666667
"6510","2018-10-28 00:00",96.4166666666667,15.2916666666667
"6511","2018-10-29 00:00",89.9166666666667,7.66666666666667
"6512","2018-10-30 00:00",97.4166666666667,8.625
"6513","2018-10-31 00:00",94.125,6.66666666666667
"6514","2018-11-01 00:00",95.7083333333333,7.41666666666667
"6515","2018-11-02 00:00",98,8.875
"6516","2018-11-03 00:00",94.7916666666667,17.5
"6517","2018-11-04 00:00",64.2083333333333,26.5416666666667
"6518","2018-11-05 00:00",78.75,6.375
"6519","2018-11-06 00:00",94.6666666666667,18.3333333333333
"6520","2018-11-07 00:00",88.4583333333333,16.9583333333333
"6521","2018-11-08 00:00",67.7916666666667,20.1666666666667
"6522","2018-11-09 00:00",75.6666666666667,10.2916666666667
"6523","2018-11-10 00:00",90.2916666666667,23.4166666666667
"6524","2018-11-11 00:00",60.875,33.0833333333333
"6525","2018-11-12 00:00",67.875,20.125
"6526","2018-11-13 00:00",84.3333333333333,12.8333333333333
"6527","2018-11-14 00:00",74.0833333333333,34.3333333333333
"6528","2018-11-15 00:00",76.3333333333333,17.125
"6529","2018-11-16 00:00",93.9166666666667,13.875
"6530","2018-11-17 00:00",95.9166666666667,13.875
"6531","2018-11-18 00:00",80.5416666666667,10.75
"6532","2018-11-19 00:00",90.7916666666667,4.16666666666667
"6533","2018-11-20 00:00",98.75,6.04166666666667
"6534","2018-11-21 00:00",94.875,11.375
"6535","2018-11-22 00:00",87.625,18.25
"6536","2018-11-23 00:00",69.9166666666667,23.9166666666667
"6537","2018-11-24 00:00",75.75,16.0833333333333
"6538","2018-11-25 00:00",89.7916666666667,8.08333333333333
"6539","2018-11-26 00:00",93.2916666666667,10.4166666666667
"6540","2018-11-27 00:00",95.7083333333333,19.2083333333333
"6541","2018-11-28 00:00",97.875,19.2916666666667
"6542","2018-11-29 00:00",98.5,37.2916666666667
"6543","2018-11-30 00:00",85.25,16.125
"6544","2018-12-01 00:00",90.9583333333333,5.625
"6545","2018-12-02 00:00",88.5,13.0833333333333
"6546","2018-12-03 00:00",97.375,13
"6547","2018-12-04 00:00",85.375,15.4166666666667
"6548","2018-12-05 00:00",83.5416666666667,10.0416666666667
"6549","2018-12-06 00:00",82.375,4.75
"6550","2018-12-07 00:00",87.9583333333333,5.66666666666667
"6551","2018-12-08 00:00",78.8333333333333,12.4583333333333
"6552","2018-12-09 00:00",74.25,14.625
"6553","2018-12-10 00:00",88.3333333333333,7.08333333333333
"6554","2018-12-11 00:00",88.4166666666667,6.875
"6555","2018-12-12 00:00",88.4583333333333,9.75
"6556","2018-12-13 00:00",83.0416666666667,11.2916666666667
"6557","2018-12-14 00:00",72.7083333333333,9.79166666666667
"6558","2018-12-15 00:00",87.7083333333333,14.2916666666667
"6559","2018-12-16 00:00",86.4583333333333,6.25
"6560","2018-12-17 00:00",92.6666666666667,16.7916666666667
"6561","2018-12-18 00:00",97.125,23.5833333333333
"6562","2018-12-19 00:00",75.875,17.625
"6563","2018-12-20 00:00",85.4583333333333,10.5
"6564","2018-12-21 00:00",96.2083333333333,15.4583333333333
"6565","2018-12-22 00:00",99.0416666666667,21.7916666666667
"6566","2018-12-23 00:00",76.9583333333333,17.2916666666667
"6567","2018-12-24 00:00",80.9166666666667,6.16666666666667
"6568","2018-12-25 00:00",77.1666666666667,12.125
"6569","2018-12-26 00:00",72.2083333333333,11.7916666666667
"6570","2018-12-27 00:00",64.7083333333333,18.2916666666667
"6571","2018-12-28 00:00",84.375,14.375
"6572","2018-12-29 00:00",97.4166666666667,11.75
"6573","2018-12-30 00:00",81.2083333333333,13.2916666666667
"6574","2018-12-31 00:00",83.5416666666667,3.875
"6575","2019-01-01 00:00",96.1666666666667,19.6666666666667
"6576","2019-01-02 00:00",81.4583333333333,15.7083333333333
"6577","2019-01-03 00:00",83.2083333333333,5.79166666666667
"6578","2019-01-04 00:00",93.0416666666667,10.4166666666667
"6579","2019-01-05 00:00",94.5833333333333,5.75
"6580","2019-01-06 00:00",95.7916666666667,16.7916666666667
"6581","2019-01-07 00:00",76.625,16.4166666666667
"6582","2019-01-08 00:00",85.9583333333333,7.66666666666667
"6583","2019-01-09 00:00",95.0833333333333,29.4583333333333
"6584","2019-01-10 00:00",85.0833333333333,16.2083333333333
"6585","2019-01-11 00:00",85.0833333333333,16.5833333333333
"6586","2019-01-12 00:00",78.0833333333333,16.375
"6587","2019-01-13 00:00",82.1666666666667,9.91666666666667
"6588","2019-01-14 00:00",85.7916666666667,3.54166666666667
"6589","2019-01-15 00:00",88.0833333333333,5.20833333333333
"6590","2019-01-16 00:00",87.0833333333333,9.04166666666667
"6591","2019-01-17 00:00",70.25,15.4583333333333
"6592","2019-01-18 00:00",80.0833333333333,10.9583333333333
"6593","2019-01-19 00:00",68.2916666666667,12
"6594","2019-01-20 00:00",89.125,20.0416666666667
"6595","2019-01-21 00:00",97.5833333333333,10.125
"6596","2019-01-22 00:00",84.75,16.0416666666667
"6597","2019-01-23 00:00",79.1666666666667,13.5
"6598","2019-01-24 00:00",99.4166666666667,16.0833333333333
"6599","2019-01-25 00:00",78.5416666666667,17.2083333333333
"6600","2019-01-26 00:00",57.1666666666667,9.91666666666667
"6601","2019-01-27 00:00",87.6666666666667,10.7083333333333
"6602","2019-01-28 00:00",73.4166666666667,15.9583333333333
"6603","2019-01-29 00:00",81.0416666666667,8.45833333333333
"6604","2019-01-30 00:00",93.5,19.4166666666667
"6605","2019-01-31 00:00",70.4166666666667,16.4583333333333
"6606","2019-02-01 00:00",59.9583333333333,17.75
"6607","2019-02-02 00:00",67.625,16.2916666666667
"6608","2019-02-03 00:00",75.9166666666667,12.0833333333333
"6609","2019-02-04 00:00",88.5833333333333,12.9583333333333
"6610","2019-02-05 00:00",91.5833333333333,13.75
"6611","2019-02-06 00:00",86.5416666666667,17.5416666666667
"6612","2019-02-07 00:00",86.5416666666667,5.25
"6613","2019-02-08 00:00",97.25,14.25
"6614","2019-02-09 00:00",60.5416666666667,29.4166666666667
"6615","2019-02-10 00:00",52.2083333333333,28.0833333333333
"6616","2019-02-11 00:00",57.2083333333333,23.5833333333333
"6617","2019-02-12 00:00",70.5416666666667,8.79166666666667
"6618","2019-02-13 00:00",93.0416666666667,17.875
"6619","2019-02-14 00:00",84,17.9166666666667
"6620","2019-02-15 00:00",78.5,12.0416666666667
"6621","2019-02-16 00:00",92.9166666666667,17.0833333333333
"6622","2019-02-17 00:00",68.7916666666667,16.625
"6623","2019-02-18 00:00",68.9166666666667,9.58333333333333
"6624","2019-02-19 00:00",62.875,18.5416666666667
"6625","2019-02-20 00:00",53.9583333333333,17.2916666666667
"6626","2019-02-21 00:00",86.6666666666667,10.0833333333333
"6627","2019-02-22 00:00",87.7916666666667,7.45833333333333
"6628","2019-02-23 00:00",75,6.70833333333333
"6629","2019-02-24 00:00",68.5833333333333,11.125
"6630","2019-02-25 00:00",86.875,30.6666666666667
"6631","2019-02-26 00:00",65.75,30.2916666666667
"6632","2019-02-27 00:00",59.7916666666667,25.7083333333333
"6633","2019-02-28 00:00",54,18.0416666666667
"6634","2019-03-01 00:00",59.3333333333333,14.2916666666667
"6635","2019-03-02 00:00",68.5416666666667,8.45833333333333
"6636","2019-03-03 00:00",71.875,10.7083333333333
"6637","2019-03-04 00:00",91.4166666666667,17
"6638","2019-03-05 00:00",81.125,13.4166666666667
"6639","2019-03-06 00:00",76.125,6.375
"6640","2019-03-07 00:00",60.4166666666667,15.125
"6641","2019-03-08 00:00",64.7916666666667,13.4583333333333
"6642","2019-03-09 00:00",71.9166666666667,11.4583333333333
"6643","2019-03-10 00:00",68.4166666666667,9.41666666666667
"6644","2019-03-11 00:00",88.5,21.1666666666667
"6645","2019-03-12 00:00",79.4166666666667,10.3333333333333
"6646","2019-03-13 00:00",70.75,7.91666666666667
"6647","2019-03-14 00:00",72.25,7.625
"6648","2019-03-15 00:00",90,18.0833333333333
"6649","2019-03-16 00:00",88.3333333333333,13.5833333333333
"6650","2019-03-17 00:00",53.875,21.4583333333333
"6651","2019-03-18 00:00",61.9583333333333,13.4166666666667
"6652","2019-03-19 00:00",71.625,8.25
"6653","2019-03-20 00:00",62.2916666666667,10.9583333333333
"6654","2019-03-21 00:00",70.7916666666667,12.1666666666667
"6655","2019-03-22 00:00",89.3333333333333,19.1666666666667
"6656","2019-03-23 00:00",95.875,16.5416666666667
"6657","2019-03-24 00:00",64.625,15.9166666666667
"6658","2019-03-25 00:00",68.5833333333333,7.625
"6659","2019-03-26 00:00",62.7083333333333,10.2083333333333
"6660","2019-03-27 00:00",62.25,8.33333333333333
"6661","2019-03-28 00:00",65.65,16.9
"6662","2019-03-29 00:00",83.6086956521739,12.9565217391304
"6663","2019-03-30 00:00",72.4583333333333,10.7916666666667
"6664","2019-03-31 00:00",82.125,19.2916666666667
"6665","2019-04-01 00:00",74.8333333333333,22.0416666666667
"6666","2019-04-02 00:00",51.9166666666667,18.5833333333333
"6667","2019-04-03 00:00",81.4166666666667,25.6666666666667
"6668","2019-04-04 00:00",55.0833333333333,33.4583333333333
"6669","2019-04-05 00:00",46.5,21
"6670","2019-04-06 00:00",82.25,11
"6671","2019-04-07 00:00",60.0833333333333,16.4583333333333
"6672","2019-04-08 00:00",58.8333333333333,9.875
"6673","2019-04-09 00:00",66.5,10.375
"6674","2019-04-10 00:00",81.5416666666667,4.875
"6675","2019-04-11 00:00",72.125,9.04166666666667
"6676","2019-04-12 00:00",63.7916666666667,7.45833333333333
"6677","2019-04-13 00:00",87.4166666666667,13.5
"6678","2019-04-14 00:00",65.125,11.7083333333333
"6679","2019-04-15 00:00",93.1666666666667,19.25
"6680","2019-04-16 00:00",91.0416666666667,15.9583333333333
"6681","2019-04-17 00:00",79.3333333333333,18.5833333333333
"6682","2019-04-18 00:00",69.5416666666667,8.29166666666667
"6683","2019-04-19 00:00",92.8333333333333,21.75
"6684","2019-04-20 00:00",96,9.875
"6685","2019-04-21 00:00",92.2083333333333,16.0833333333333
"6686","2019-04-22 00:00",89,10.3333333333333
"6687","2019-04-23 00:00",87.75,11.5416666666667
"6688","2019-04-24 00:00",95.3333333333333,8.66666666666667
"6689","2019-04-25 00:00",94.75,14.2916666666667
"6690","2019-04-26 00:00",83.4583333333333,9.33333333333333
"6691","2019-04-27 00:00",87.75,29.625
"6692","2019-04-28 00:00",84.8333333333333,11.625
"6693","2019-04-29 00:00",59.4166666666667,17.625
"6694","2019-04-30 00:00",42.25,17.5
"6695","2019-05-01 00:00",52.1666666666667,14.7916666666667
"6696","2019-05-02 00:00",71,9.375
"6697","2019-05-03 00:00",62.9583333333333,5.91666666666667
"6698","2019-05-04 00:00",87.0416666666667,7.54166666666667
"6699","2019-05-05 00:00",69.8333333333333,8.125
"6700","2019-05-06 00:00",64.5,7.95833333333333
"6701","2019-05-07 00:00",70.5416666666667,12.125
"6702","2019-05-08 00:00",67.875,14.0416666666667
"6703","2019-05-09 00:00",75.875,15.4583333333333
"6704","2019-05-10 00:00",82.25,7.95833333333333
"6705","2019-05-11 00:00",88.1666666666667,14.0416666666667
"6706","2019-05-12 00:00",74.625,16.375
"6707","2019-05-13 00:00",74.875,9.91666666666667
"6708","2019-05-14 00:00",72.0869565217391,17.1304347826087
"6709","2019-05-15 00:00",91.3333333333333,14.5416666666667
"6710","2019-05-16 00:00",90,7.41666666666667
"6711","2019-05-17 00:00",82.2083333333333,4.79166666666667
"6712","2019-05-18 00:00",88.7083333333333,16.625
"6713","2019-05-19 00:00",71.4583333333333,8.5
"6714","2019-05-20 00:00",89.7083333333333,13.2083333333333
"6715","2019-05-21 00:00",95.4583333333333,12.7083333333333
"6716","2019-05-22 00:00",82.7916666666667,21.6666666666667
"6717","2019-05-23 00:00",71.7083333333333,7.58333333333333
"6718","2019-05-24 00:00",64,10.5833333333333
"6719","2019-05-25 00:00",63.2916666666667,6.5
"6720","2019-05-26 00:00",75.7916666666667,14.9583333333333
"6721","2019-05-27 00:00",95.5,8.45833333333333
"6722","2019-05-28 00:00",56.375,9.66666666666667
"6723","2019-05-29 00:00",63.9166666666667,11.7083333333333
"6724","2019-05-30 00:00",77.875,10.7916666666667
"6725","2019-05-31 00:00",86.625,14.625
"6726","2019-06-01 00:00",64.9583333333333,6.20833333333333
"6727","2019-06-02 00:00",80.625,17.375
"6728","2019-06-03 00:00",88.4583333333333,12.875
"6729","2019-06-04 00:00",69.0833333333333,10.9166666666667
"6730","2019-06-05 00:00",73.6666666666667,11.9166666666667
"6731","2019-06-06 00:00",93.0833333333333,7.75
"6732","2019-06-07 00:00",73.9166666666667,6.95833333333333
"6733","2019-06-08 00:00",63.5,10.2916666666667
"6734","2019-06-09 00:00",63.25,6.875
"6735","2019-06-10 00:00",61.6666666666667,7.95833333333333
"6736","2019-06-11 00:00",67.75,12.9166666666667
"6737","2019-06-12 00:00",64.625,16.375
"6738","2019-06-13 00:00",57.3333333333333,9.70833333333333
"6739","2019-06-14 00:00",82.2083333333333,19.625
"6740","2019-06-15 00:00",77.5833333333333,10.2916666666667
"6741","2019-06-16 00:00",71.5416666666667,10.2916666666667
"6742","2019-06-17 00:00",85.125,8.08333333333333
"6743","2019-06-18 00:00",68.8333333333333,7.91666666666667
"6744","2019-06-19 00:00",69.2083333333333,9.08333333333333
"6745","2019-06-20 00:00",75.625,10.4583333333333
"6746","2019-06-21 00:00",95.6666666666667,14.8333333333333
"6747","2019-06-22 00:00",79.2916666666667,18.6666666666667
"6748","2019-06-23 00:00",62.625,13.0416666666667
"6749","2019-06-24 00:00",70.6666666666667,6.125
"6750","2019-06-25 00:00",69.25,8.125
"6751","2019-06-26 00:00",70.9583333333333,10.875
"6752","2019-06-27 00:00",89.5416666666667,14.5416666666667
"6753","2019-06-28 00:00",91.7083333333333,9.20833333333333
"6754","2019-06-29 00:00",93.375,7
"6755","2019-06-30 00:00",95.25,10.8333333333333
"6756","2019-07-01 00:00",95.125,19.5833333333333
"6757","2019-07-02 00:00",90.0833333333333,10.8333333333333
"6758","2019-07-03 00:00",83.5,8.54166666666667
"6759","2019-07-04 00:00",81.25,5.58333333333333
"6760","2019-07-05 00:00",77.375,8.16666666666667
"6761","2019-07-06 00:00",84.75,12.875
"6762","2019-07-07 00:00",71.5,7.25
"6763","2019-07-08 00:00",69.625,9.25
"6764","2019-07-09 00:00",70.125,8.16666666666667
"6765","2019-07-10 00:00",77.5,8.08333333333333
"6766","2019-07-11 00:00",77.3333333333333,6.75
"6767","2019-07-12 00:00",84.625,15.875
"6768","2019-07-13 00:00",83.9583333333333,14.0833333333333
"6769","2019-07-14 00:00",84.9166666666667,10.7916666666667
"6770","2019-07-15 00:00",87.5416666666667,7.83333333333333
"6771","2019-07-16 00:00",74.5416666666667,7.25
"6772","2019-07-17 00:00",85.5416666666667,10.9166666666667
"6773","2019-07-18 00:00",71.9583333333333,8.625
"6774","2019-07-19 00:00",72.2916666666667,8.70833333333333
"6775","2019-07-20 00:00",80.2916666666667,6.875
"6776","2019-07-21 00:00",88.2916666666667,6.95833333333333
"6777","2019-07-22 00:00",80.375,7.58333333333333
"6778","2019-07-23 00:00",90.2083333333333,4.91666666666667
"6779","2019-07-24 00:00",83.6666666666667,5.29166666666667
"6780","2019-07-25 00:00",79.0416666666667,5.29166666666667
"6781","2019-07-26 00:00",75.4166666666667,5.83333333333333
"6782","2019-07-27 00:00",72.25,9.83333333333333
"6783","2019-07-28 00:00",70.6666666666667,11.0833333333333
"6784","2019-07-29 00:00",77.9583333333333,10.5
"6785","2019-07-30 00:00",82.7083333333333,8.20833333333333
"6786","2019-07-31 00:00",79.375,11.75
"6787","2019-08-01 00:00",81.375,6.58333333333333
"6788","2019-08-02 00:00",71.5833333333333,6.79166666666667
"6789","2019-08-03 00:00",70.2083333333333,9.875
"6790","2019-08-04 00:00",78.2083333333333,8.54166666666667
"6791","2019-08-05 00:00",76.7083333333333,9.08333333333333
"6792","2019-08-06 00:00",72.1666666666667,6.20833333333333
"6793","2019-08-07 00:00",76.6666666666667,9.04166666666667
"6794","2019-08-08 00:00",76.7916666666667,16.8333333333333
"6795","2019-08-09 00:00",83.9583333333333,13.375
"6796","2019-08-10 00:00",85.3333333333333,7.20833333333333
"6797","2019-08-11 00:00",80.2916666666667,12.0416666666667
"6798","2019-08-12 00:00",76.2083333333333,10.4166666666667
"6799","2019-08-13 00:00",81.1666666666667,8.25
"6800","2019-08-14 00:00",73.2083333333333,5.83333333333333
"6801","2019-08-15 00:00",76.5416666666667,6.83333333333333
"6802","2019-08-16 00:00",69.6666666666667,9.79166666666667
"6803","2019-08-17 00:00",73.8333333333333,8.95833333333333
"6804","2019-08-18 00:00",87.2083333333333,6.41666666666667
"6805","2019-08-19 00:00",85,10.6666666666667
"6806","2019-08-20 00:00",68.1666666666667,10.2083333333333
"6807","2019-08-21 00:00",69.0833333333333,8.83333333333333
"6808","2019-08-22 00:00",89.625,8.20833333333333
"6809","2019-08-23 00:00",71.5833333333333,10.4583333333333
"6810","2019-08-24 00:00",80.625,11.375
"6811","2019-08-25 00:00",75.9583333333333,5.79166666666667
"6812","2019-08-26 00:00",80.7916666666667,4.70833333333333
"6813","2019-08-27 00:00",87.5,7.33333333333333
"6814","2019-08-28 00:00",76.9166666666667,6.25
"6815","2019-08-29 00:00",91.875,15.5833333333333
"6816","2019-08-30 00:00",82.25,11.0833333333333
"6817","2019-08-31 00:00",70.125,11.5
"6818","2019-09-01 00:00",70.5833333333333,6.04166666666667
"6819","2019-09-02 00:00",81.875,13.7083333333333
"6820","2019-09-03 00:00",88.4166666666667,7.20833333333333
"6821","2019-09-04 00:00",82.5,12.8333333333333
"6822","2019-09-05 00:00",73.875,10.9583333333333
"6823","2019-09-06 00:00",71.5416666666667,6.83333333333333
"6824","2019-09-07 00:00",89.7083333333333,25.6666666666667
"6825","2019-09-08 00:00",76.4166666666667,24.9166666666667
"6826","2019-09-09 00:00",77.2083333333333,6.875
"6827","2019-09-10 00:00",73.6666666666667,6.58333333333333
"6828","2019-09-11 00:00",92.125,7.20833333333333
"6829","2019-09-12 00:00",82.75,9.33333333333333
"6830","2019-09-13 00:00",80.25,6.75
"6831","2019-09-14 00:00",79.3333333333333,11.3333333333333
"6832","2019-09-15 00:00",82.5416666666667,10.9166666666667
"6833","2019-09-16 00:00",88.2083333333333,8.70833333333333
"6834","2019-09-17 00:00",84.5833333333333,15.1666666666667
"6835","2019-09-18 00:00",82.125,8.29166666666667
"6836","2019-09-19 00:00",78.5833333333333,4.83333333333333
"6837","2019-09-20 00:00",80.5,6.33333333333333
"6838","2019-09-21 00:00",76.875,10.3333333333333
"6839","2019-09-22 00:00",78.875,11.4583333333333
"6840","2019-09-23 00:00",85.7083333333333,13.75
"6841","2019-09-24 00:00",95,13.5
"6842","2019-09-25 00:00",94.4166666666667,10.125
"6843","2019-09-26 00:00",85.6666666666667,10.6666666666667
"6844","2019-09-27 00:00",82.8333333333333,12.5
"6845","2019-09-28 00:00",86.1666666666667,7.04166666666667
"6846","2019-09-29 00:00",78.3333333333333,10.7916666666667
"6847","2019-09-30 00:00",69.75,8.45833333333333
"6848","2019-10-01 00:00",80.5,5.45833333333333
"6849","2019-10-02 00:00",84.375,13.2916666666667
"6850","2019-10-03 00:00",71.4166666666667,10.3333333333333
"6851","2019-10-04 00:00",89.9583333333333,6.875
"6852","2019-10-05 00:00",77.75,8.79166666666667
